0;6.446;13.793;21.008;27.875;34.341;40.422;46.15;51.57;56.656;61.423;65.947;70.184;74.15;77.922;81.458;84.769;87.923;90.883;93.651;96.258;98.715;101.03;103.22;105.29;107.27;109.1;110.83;112.46;114.01;115.48;116.89;118.21;119.44;120.61;121.72;122.77;123.77;124.73;125.62;126.45;127.25;128;128.71;129.4;130.03;130.63;131.2;131.73;132.24;132.72;133.18;133.59;133.99;134.36;134.71;135.04;135.36;135.66;135.95;136.23;136.49;136.72;136.94;137.15;137.35;137.54;137.72;137.89;138.06;138.22;138.38;138.51;138.64;138.76;138.88;138.99;139.1;139.2;139.3;139.4;139.49;139.57;139.65;139.72;139.79;139.86;139.92;139.98;140.04;140.09;140.14;140.19;140.24;140.28;140.32;140.36;140.39;140.43;140.46;140.49
0;6.7078;14.481;22.013;29.078;35.657;41.794;47.539;52.956;58.01;62.72;67.182;71.343;75.219;78.906;82.349;85.564;88.626;91.493;94.168;96.68;99.044;101.27;103.38;105.37;107.27;109.04;110.69;112.26;113.74;115.16;116.51;117.78;118.97;120.09;121.15;122.16;123.12;124.04;124.89;125.7;126.46;127.18;127.87;128.52;129.13;129.7;130.24;130.76;131.24;131.7;132.14;132.54;132.91;133.27;133.6;133.92;134.22;134.51;134.79;135.05;135.3;135.52;135.73;135.93;136.12;136.3;136.48;136.64;136.8;136.96;137.11;137.24;137.36;137.48;137.59;137.7;137.8;137.9;137.99;138.09;138.17;138.25;138.32;138.39;138.46;138.52;138.58;138.64;138.7;138.75;138.8;138.84;138.89;138.93;138.97;139;139.04;139.07;139.1;139.13
0;14.166;21.143;26.251;30.578;34.545;38.251;41.732;45.04;48.148;51.069;53.855;56.477;58.942;61.293;63.506;65.587;67.571;69.437;71.188;72.844;74.406;75.88;77.273;78.592;79.841;81.012;82.115;83.158;84.145;85.082;85.975;86.816;87.602;88.347;89.052;89.723;90.362;90.971;91.535;92.07;92.576;93.056;93.513;93.948;94.356;94.739;95.101;95.444;95.769;96.079;96.369;96.637;96.889;97.127;97.352;97.565;97.768;97.961;98.146;98.324;98.49;98.64;98.781;98.915;99.043;99.164;99.28;99.392;99.5;99.605;99.703;99.79;99.873;99.951;100.03;100.1;100.17;100.23;100.29;100.36;100.42;100.47;100.52;100.56;100.61;100.65;100.69;100.73;100.76;100.8;100.83;100.86;100.89;100.92;100.94;100.97;100.99;101.01;101.04;101.06
0;6.2087;11.99;16.618;20.625;24.302;27.75;31.004;34.101;37.021;39.773;42.4;44.878;47.214;49.442;51.543;53.523;55.41;57.187;58.858;60.44;61.933;63.343;64.676;65.937;67.132;68.254;69.311;70.31;71.256;72.154;73.007;73.812;74.566;75.279;75.955;76.598;77.209;77.792;78.333;78.845;79.33;79.79;80.228;80.645;81.036;81.403;81.751;82.08;82.392;82.689;82.968;83.225;83.467;83.696;83.912;84.117;84.312;84.497;84.675;84.846;85.005;85.149;85.285;85.414;85.536;85.653;85.764;85.871;85.975;86.076;86.17;86.254;86.333;86.408;86.479;86.548;86.613;86.677;86.738;86.798;86.853;86.903;86.95;86.994;87.036;87.077;87.115;87.152;87.188;87.222;87.254;87.283;87.311;87.337;87.361;87.384;87.407;87.428;87.448;87.467
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6.5882;12.875;17.817;22.07;25.965;29.611;33.044;36.308;39.381;42.273;45.032;47.632;50.079;52.413;54.612;56.681;58.654;60.512;62.256;63.906;65.463;66.934;68.324;69.639;70.885;72.054;73.155;74.197;75.183;76.118;77.008;77.848;78.633;79.377;80.081;80.751;81.389;81.996;82.56;83.094;83.599;84.079;84.535;84.97;85.377;85.759;86.121;86.464;86.79;87.099;87.389;87.656;87.909;88.147;88.372;88.585;88.788;88.981;89.166;89.344;89.51;89.66;89.801;89.935;90.062;90.184;90.3;90.412;90.52;90.625;90.723;90.81;90.892;90.97;91.045;91.116;91.184;91.25;91.314;91.376;91.435;91.486;91.535;91.581;91.625;91.667;91.707;91.746;91.783;91.819;91.852;91.882;91.911;91.938;91.964;91.988;92.011;92.033;92.054;92.074
0;15.162;22.165;27.218;31.472;35.363;38.989;42.389;45.617;48.645;51.484;54.192;56.737;59.127;61.406;63.549;65.563;67.481;69.285;70.978;72.576;74.083;75.505;76.849;78.121;79.327;80.457;81.52;82.525;83.477;84.381;85.242;86.054;86.812;87.529;88.21;88.857;89.473;90.061;90.605;91.12;91.608;92.072;92.512;92.932;93.324;93.693;94.042;94.373;94.687;94.985;95.264;95.522;95.765;95.994;96.211;96.417;96.612;96.798;96.976;97.147;97.307;97.451;97.588;97.717;97.839;97.956;98.068;98.176;98.28;98.381;98.476;98.56;98.639;98.714;98.786;98.855;98.921;98.984;99.046;99.106;99.162;99.212;99.259;99.303;99.346;99.386;99.425;99.462;99.498;99.532;99.565;99.594;99.621;99.648;99.672;99.696;99.718;99.739;99.759;99.779
40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
0;6.1464;12.912;19.669;26.179;32.366;38.225;43.775;49.043;54.014;58.697;63.148;67.335;71.271;75.017;78.538;81.846;84.998;87.961;90.74;93.364;95.84;98.176;100.38;102.48;104.46;106.32;108.06;109.72;111.28;112.77;114.18;115.52;116.77;117.95;119.07;120.13;121.14;122.11;123;123.85;124.65;125.41;126.14;126.83;127.47;128.08;128.65;129.2;129.71;130.2;130.66;131.09;131.49;131.86;132.22;132.56;132.88;133.18;133.48;133.76;134.02;134.26;134.48;134.69;134.9;135.09;135.27;135.45;135.62;135.79;135.94;136.08;136.21;136.34;136.45;136.57;136.67;136.78;136.88;136.98;137.07;137.15;137.23;137.3;137.37;137.44;137.5;137.56;137.62;137.68;137.73;137.78;137.83;137.87;137.91;137.95;137.99;138.02;138.05;138.09
0;6.0731;12.595;19.149;25.495;31.547;37.295;42.75;47.937;52.842;57.473;61.877;66.029;69.937;73.658;77.162;80.456;83.596;86.552;89.326;91.948;94.423;96.761;98.97;101.06;103.05;104.9;106.65;108.31;109.88;111.37;112.78;114.12;115.37;116.55;117.67;118.73;119.75;120.71;121.61;122.46;123.26;124.02;124.75;125.44;126.09;126.7;127.27;127.82;128.33;128.82;129.28;129.71;130.11;130.49;130.85;131.19;131.51;131.81;132.11;132.39;132.66;132.89;133.12;133.33;133.53;133.73;133.91;134.09;134.26;134.43;134.58;134.72;134.85;134.98;135.09;135.21;135.32;135.42;135.52;135.62;135.71;135.8;135.87;135.95;136.02;136.08;136.15;136.21;136.27;136.32;136.38;136.43;136.47;136.51;136.55;136.59;136.63;136.67;136.7;136.73
0;6.0242;12.321;18.658;24.817;30.711;36.322;41.66;46.743;51.558;56.115;60.453;64.548;68.411;72.09;75.559;78.826;81.939;84.873;87.629;90.238;92.702;95.029;97.229;99.312;101.29;103.14;104.88;106.53;108.1;109.58;110.99;112.32;113.57;114.75;115.86;116.92;117.93;118.9;119.79;120.64;121.44;122.2;122.92;123.61;124.26;124.86;125.44;125.98;126.5;126.99;127.45;127.87;128.27;128.65;129.01;129.35;129.67;129.97;130.27;130.55;130.81;131.05;131.28;131.49;131.69;131.88;132.07;132.24;132.42;132.58;132.74;132.88;133.01;133.13;133.25;133.36;133.47;133.58;133.68;133.78;133.87;133.95;134.03;134.1;134.17;134.24;134.3;134.36;134.42;134.48;134.53;134.58;134.62;134.67;134.71;134.75;134.78;134.82;134.85;134.88
0;6.0054;12.128;18.263;24.234;29.96;35.426;40.633;45.599;50.313;54.782;59.039;63.066;66.87;70.496;73.918;77.145;80.221;83.123;85.852;88.438;90.881;93.189;95.373;97.439;99.397;101.24;102.97;104.61;106.16;107.64;109.04;110.36;111.59;112.76;113.87;114.93;115.93;116.89;117.77;118.61;119.41;120.16;120.88;121.57;122.21;122.81;123.38;123.92;124.44;124.93;125.38;125.81;126.2;126.58;126.93;127.27;127.59;127.9;128.19;128.47;128.73;128.97;129.19;129.4;129.61;129.8;129.98;130.16;130.33;130.49;130.65;130.79;130.92;131.04;131.16;131.27;131.38;131.48;131.58;131.68;131.77;131.85;131.93;132;132.07;132.14;132.2;132.26;132.32;132.38;132.43;132.48;132.52;132.56;132.6;132.64;132.68;132.71;132.75;132.78
0;5.9984;11.923;17.736;23.371;28.785;33.967;38.918;43.65;48.157;52.444;56.535;60.416;64.094;67.603;70.923;74.061;77.055;79.883;82.549;85.079;87.472;89.736;91.877;93.903;95.821;97.628;99.334;100.95;102.47;103.92;105.29;106.59;107.8;108.95;110.04;111.08;112.06;113;113.87;114.7;115.48;116.22;116.93;117.6;118.23;118.83;119.39;119.92;120.43;120.91;121.36;121.78;122.17;122.54;122.89;123.22;123.54;123.84;124.13;124.4;124.66;124.9;125.12;125.33;125.52;125.71;125.89;126.07;126.24;126.4;126.55;126.69;126.81;126.94;127.05;127.16;127.27;127.37;127.47;127.57;127.66;127.74;127.81;127.88;127.95;128.02;128.08;128.14;128.2;128.25;128.3;128.35;128.4;128.44;128.48;128.51;128.55;128.58;128.62;128.65
0;6;11.894;17.614;23.133;28.432;33.506;38.359;43.003;47.43;51.646;55.672;59.497;63.126;66.59;69.871;72.975;75.937;78.737;81.38;83.889;86.263;88.51;90.636;92.647;94.551;96.346;98.041;99.644;101.16;102.6;103.96;105.25;106.46;107.6;108.68;109.71;110.69;111.62;112.48;113.3;114.08;114.82;115.52;116.19;116.82;117.41;117.97;118.5;119;119.48;119.93;120.34;120.73;121.1;121.45;121.78;122.09;122.39;122.68;122.95;123.21;123.44;123.66;123.87;124.07;124.26;124.44;124.61;124.78;124.94;125.09;125.23;125.35;125.47;125.59;125.7;125.8;125.91;126;126.1;126.19;126.27;126.34;126.42;126.48;126.55;126.61;126.67;126.73;126.78;126.83;126.88;126.92;126.97;127.01;127.04;127.08;127.11;127.15;127.18
0;6.0024;11.89;17.551;22.986;28.197;33.188;37.964;42.538;46.902;51.062;55.038;58.819;62.409;65.837;69.088;72.166;75.103;77.882;80.506;82.999;85.36;87.594;89.708;91.708;93.601;95.387;97.074;98.67;100.18;101.61;102.96;104.24;105.45;106.59;107.66;108.69;109.66;110.58;111.45;112.26;113.04;113.77;114.47;115.14;115.76;116.35;116.9;117.43;117.93;118.41;118.85;119.27;119.66;120.02;120.37;120.7;121.01;121.31;121.6;121.87;122.13;122.36;122.58;122.79;122.98;123.17;123.35;123.52;123.69;123.85;124;124.13;124.26;124.38;124.5;124.61;124.71;124.81;124.91;125.01;125.09;125.17;125.25;125.32;125.39;125.45;125.51;125.57;125.63;125.68;125.74;125.78;125.83;125.87;125.91;125.94;125.98;126.01;126.05;126.08
0;6.0044;11.898;17.53;22.914;28.07;33.007;37.735;42.265;46.589;50.713;54.657;58.41;61.976;65.383;68.615;71.677;74.599;77.366;79.979;82.463;84.816;87.043;89.15;91.144;93.031;94.812;96.495;98.087;99.593;101.02;102.37;103.65;104.85;105.98;107.06;108.08;109.05;109.97;110.83;111.64;112.41;113.15;113.84;114.51;115.13;115.72;116.27;116.8;117.3;117.77;118.22;118.63;119.02;119.38;119.73;120.06;120.37;120.67;120.96;121.23;121.49;121.72;121.94;122.14;122.34;122.53;122.71;122.88;123.04;123.21;123.36;123.49;123.62;123.74;123.85;123.96;124.07;124.17;124.26;124.36;124.45;124.53;124.6;124.67;124.74;124.8;124.87;124.92;124.98;125.04;125.09;125.13;125.18;125.22;125.26;125.3;125.33;125.37;125.4;125.43
0;6.0079;11.906;17.522;22.877;28.001;32.909;37.609;42.113;46.416;50.52;54.447;58.186;61.739;65.135;68.358;71.412;74.328;77.089;79.698;82.178;84.528;86.753;88.858;90.85;92.734;94.514;96.197;97.787;99.292;100.72;102.07;103.34;104.54;105.67;106.75;107.77;108.74;109.66;110.52;111.33;112.1;112.83;113.53;114.19;114.82;115.4;115.96;116.48;116.98;117.46;117.9;118.32;118.7;119.07;119.42;119.75;120.06;120.36;120.64;120.92;121.17;121.4;121.62;121.83;122.02;122.21;122.39;122.56;122.73;122.89;123.04;123.17;123.3;123.42;123.54;123.64;123.75;123.85;123.95;124.04;124.13;124.21;124.28;124.36;124.42;124.49;124.55;124.61;124.66;124.72;124.77;124.82;124.86;124.9;124.94;124.98;125.01;125.05;125.08;125.11
0;6.0059;11.888;17.506;22.877;28.02;32.948;37.666;42.187;46.505;50.622;54.561;58.31;61.873;65.276;68.505;71.565;74.486;77.251;79.863;82.346;84.698;86.925;89.032;91.025;92.911;94.693;96.376;97.967;99.473;100.9;102.25;103.52;104.72;105.86;106.93;107.95;108.92;109.85;110.71;111.52;112.29;113.02;113.72;114.38;115.01;115.59;116.15;116.67;117.17;117.65;118.1;118.51;118.9;119.26;119.61;119.94;120.25;120.55;120.83;121.11;121.36;121.59;121.81;122.02;122.22;122.4;122.58;122.75;122.92;123.08;123.23;123.37;123.49;123.61;123.73;123.84;123.94;124.04;124.14;124.24;124.32;124.4;124.48;124.55;124.62;124.68;124.74;124.8;124.86;124.91;124.96;125.01;125.05;125.1;125.14;125.17;125.21;125.24;125.27;125.31
0;6.002;11.87;17.509;22.926;28.122;33.1;37.865;42.429;46.785;50.938;54.908;58.684;62.27;65.695;68.943;72.019;74.955;77.733;80.356;82.849;85.209;87.443;89.557;91.557;93.449;95.235;96.923;98.518;100.03;101.46;102.81;104.09;105.29;106.43;107.51;108.53;109.51;110.43;111.29;112.11;112.88;113.62;114.32;114.98;115.61;116.19;116.75;117.28;117.78;118.25;118.7;119.11;119.5;119.87;120.22;120.55;120.86;121.16;121.44;121.72;121.98;122.21;122.43;122.63;122.83;123.02;123.2;123.37;123.54;123.7;123.85;123.98;124.11;124.23;124.34;124.45;124.56;124.66;124.76;124.85;124.94;125.02;125.1;125.17;125.24;125.3;125.36;125.42;125.48;125.53;125.58;125.63;125.67;125.72;125.76;125.79;125.83;125.86;125.9;125.93
0;5.9944;11.908;17.723;23.365;28.789;33.982;38.946;43.691;48.212;52.513;56.618;60.513;64.206;67.728;71.062;74.214;77.221;80.061;82.74;85.281;87.686;89.96;92.112;94.148;96.075;97.89;99.604;101.22;102.76;104.21;105.59;106.89;108.11;109.27;110.37;111.41;112.39;113.34;114.21;115.04;115.83;116.57;117.28;117.96;118.59;119.19;119.75;120.29;120.8;121.28;121.73;122.15;122.55;122.92;123.27;123.6;123.92;124.22;124.51;124.79;125.05;125.29;125.51;125.72;125.92;126.11;126.29;126.46;126.63;126.8;126.95;127.09;127.21;127.34;127.45;127.56;127.67;127.77;127.87;127.97;128.06;128.14;128.22;128.29;128.36;128.42;128.48;128.54;128.6;128.66;128.71;128.76;128.8;128.84;128.88;128.92;128.96;128.99;129.03;129.06
0;5.9978;12.014;18.004;23.834;29.436;34.793;39.907;44.79;49.435;53.848;58.055;62.043;65.816;69.414;72.815;76.027;79.09;81.981;84.703;87.286;89.727;92.035;94.218;96.284;98.24;100.08;101.82;103.46;105.01;106.49;107.89;109.21;110.44;111.62;112.73;113.78;114.78;115.74;116.63;117.47;118.26;119.02;119.74;120.42;121.07;121.67;122.24;122.78;123.3;123.79;124.25;124.67;125.07;125.44;125.8;126.14;126.46;126.77;127.06;127.34;127.6;127.84;128.07;128.28;128.48;128.67;128.86;129.03;129.2;129.37;129.52;129.66;129.79;129.92;130.03;130.15;130.25;130.36;130.46;130.56;130.65;130.73;130.81;130.88;130.95;131.02;131.08;131.14;131.2;131.26;131.31;131.36;131.4;131.44;131.48;131.52;131.56;131.59;131.63;131.66
0;6.0075;12.182;18.384;24.424;30.219;35.751;41.023;46.051;50.825;55.352;59.665;63.745;67.6;71.274;74.743;78.013;81.132;84.072;86.839;89.46;91.937;94.277;96.491;98.585;100.57;102.43;104.19;105.86;107.43;108.92;110.34;111.68;112.93;114.12;115.24;116.31;117.33;118.3;119.2;120.05;120.85;121.62;122.35;123.04;123.69;124.3;124.88;125.43;125.95;126.44;126.91;127.34;127.74;128.12;128.48;128.82;129.15;129.46;129.75;130.04;130.3;130.54;130.77;130.98;131.19;131.38;131.57;131.75;131.92;132.09;132.24;132.38;132.52;132.64;132.76;132.87;132.98;133.09;133.19;133.29;133.38;133.46;133.54;133.62;133.69;133.75;133.82;133.88;133.94;134;134.05;134.1;134.14;134.19;134.23;134.27;134.3;134.34;134.37;134.4
0;6.1047;12.737;19.395;25.838;31.982;37.816;43.354;48.619;53.597;58.296;62.766;66.978;70.944;74.72;78.275;81.617;84.803;87.801;90.615;93.275;95.786;98.156;100.4;102.52;104.53;106.41;108.19;109.87;111.46;112.97;114.4;115.76;117.02;118.22;119.36;120.44;121.47;122.45;123.36;124.21;125.03;125.8;126.54;127.24;127.89;128.51;129.09;129.65;130.17;130.67;131.14;131.57;131.97;132.36;132.72;133.06;133.39;133.7;134;134.28;134.55;134.79;135.02;135.24;135.44;135.64;135.82;136;136.18;136.35;136.51;136.65;136.78;136.9;137.02;137.14;137.25;137.36;137.46;137.56;137.65;137.74;137.81;137.89;137.96;138.03;138.09;138.15;138.21;138.27;138.33;138.37;138.42;138.46;138.5;138.54;138.58;138.62;138.65;138.68
0;6.2294;13.125;19.988;26.593;32.865;38.803;44.425;49.76;54.793;59.533;64.037;68.273;72.254;76.043;79.604;82.948;86.134;89.13;91.938;94.59;97.091;99.451;101.68;103.79;105.8;107.67;109.44;111.11;112.69;114.19;115.62;116.97;118.23;119.42;120.55;121.62;122.65;123.62;124.53;125.38;126.19;126.96;127.69;128.39;129.04;129.65;130.23;130.78;131.3;131.79;132.26;132.69;133.09;133.47;133.83;134.17;134.5;134.8;135.1;135.38;135.65;135.89;136.12;136.33;136.53;136.73;136.91;137.09;137.26;137.43;137.59;137.73;137.86;137.99;138.1;138.22;138.33;138.43;138.54;138.64;138.73;138.81;138.89;138.96;139.03;139.1;139.17;139.23;139.29;139.34;139.4;139.45;139.49;139.53;139.58;139.61;139.65;139.69;139.72;139.75
0;6.375;13.515;20.555;27.289;33.659;39.669;45.344;50.723;55.783;60.537;65.051;69.289;73.262;77.044;80.592;83.92;87.091;90.068;92.857;95.486;97.965;100.3;102.51;104.61;106.59;108.45;110.2;111.85;113.41;114.9;116.32;117.65;118.9;120.08;121.2;122.26;123.27;124.24;125.13;125.98;126.78;127.54;128.26;128.95;129.6;130.2;130.78;131.32;131.83;132.32;132.78;133.2;133.6;133.98;134.33;134.67;134.99;135.29;135.59;135.87;136.13;136.37;136.59;136.8;137;137.19;137.38;137.55;137.72;137.89;138.05;138.18;138.31;138.44;138.55;138.67;138.77;138.88;138.98;139.08;139.17;139.25;139.33;139.4;139.47;139.54;139.6;139.66;139.72;139.78;139.83;139.88;139.92;139.97;140.01;140.05;140.08;140.12;140.15;140.18
0;6.5384;14.065;21.43;28.402;34.937;41.063;46.819;52.257;57.349;62.109;66.624;70.844;74.787;78.538;82.048;85.33;88.457;91.389;94.127;96.705;99.131;101.42;103.58;105.63;107.58;109.39;111.09;112.7;114.23;115.68;117.07;118.38;119.6;120.75;121.84;122.88;123.87;124.81;125.69;126.51;127.29;128.04;128.74;129.41;130.04;130.63;131.19;131.72;132.22;132.69;133.14;133.55;133.94;134.3;134.65;134.98;135.29;135.59;135.87;136.14;136.4;136.63;136.84;137.05;137.25;137.43;137.61;137.78;137.95;138.11;138.26;138.4;138.52;138.64;138.76;138.87;138.97;139.07;139.17;139.27;139.36;139.44;139.51;139.59;139.65;139.72;139.78;139.84;139.9;139.95;140;140.05;140.09;140.14;140.17;140.21;140.25;140.28;140.31;140.34
